2016-10-17,Cardinals,Jets,1,4:54,1,10,NYJ 47,7-0,,2.46,1.91,-0.55,0,,0,
2016-10-17,Cardinals,Jets,1,4:05,3,9,NYJ 46,7-0,,1.35,0.2,-1.15,0,,0,
2016-10-06,Cardinals,49ers,1,10:24,3,11,50,0-0,,0.96,-0.06,-1.02,0,,0,
2016-10-06,Cardinals,49ers,1,10:20,4,11,50,0-0,,-0.06,0.37,.43,39,,0,
2016-10-17,Cardinals,Jets,1,12:22,4,2,CRD 44,0-0,,-0.46,0.38,.84,47,,0,
2016-09-18,Cardinals,Buccaneers,1,8:58,4,2,CRD 43,0-0,,-0.52,0.38,.90,50,,0,
2016-09-18,Cardinals,Buccaneers,1,9:04,3,2,CRD 43,0-0,,1.09,-0.52,-1.61,0,,0,
2016-09-18,Cardinals,Buccaneers,1,9:44,1,10,CRD 35,0-0,,1.27,0.72,-0.55,0,,0,
2016-09-25,Cardinals,Bills,1,0:55,1,10,CRD 25,0-10,,0.61,0.06,-0.55,0,,0,
2016-09-25,Cardinals,Bills,1,2:47,2,13,CRD 22,0-3,,-0.34,-1.02,-0.68,0,,0,
2016-09-11,Cardinals,Patriots,1,13:45,1,10,CRD 40,0-0,,1.6,1.05,-0.55,0,,0,
2016-10-02,Cardinals,Rams,1,6:27,1,10,RAM 32,0-0,,3.45,2.9,-0.55,0,,0,
2016-10-02,Cardinals,Rams,1,5:42,3,19,RAM 41,0-0,,1.03,0.53,-0.50,0,,0,
2016-10-02,Cardinals,Rams,1,5:36,4,19,RAM 41,0-0,,0.53,0.38,-0.15,41,,0,
2016-10-23,Cardinals,Seahawks,1,11:36,4,2,50,0-0,,-0.06,0.06,.12,33,,0,
2016-10-02,Cardinals,Rams,1,13:32,4,9,CRD 26,0-0,,-1.63,-1.4,.23,37,,0,
2016-09-18,Cardinals,Buccaneers,1,1:27,2,9,TAM 26,0-0,,3.37,2.68,-0.69,0,,0,
2016-10-17,Cardinals,Jets,1,0:31,3,4,CRD 38,7-0,,0.63,-0.85,-1.48,0,,0,
2016-09-25,Cardinals,Bills,1,2:34,4,13,CRD 22,0-3,,-1.9,-2.06,-0.16,31,,0,
2016-09-18,Cardinals,Buccaneers,1,13:32,2,10,CRD 36,0-0,,0.79,0.1,-0.69,0,,0,
2016-09-18,Cardinals,Buccaneers,1,13:26,3,10,CRD 36,0-0,,0.1,-0.98,-1.08,0,,0,
2016-09-18,Cardinals,Buccaneers,1,13:20,4,10,CRD 36,0-0,,-0.98,0.06,1.04,48,1,0,
2016-09-25,Cardinals,Bills,1,15:00,,,CRD 35,0-0,,0,-0.28,-0.28,0,,65,20
2016-10-17,Cardinals,Jets,1,10:03,,,CRD 42,7-0,,0,0,.00,0,,0,
2016-10-17,Cardinals,Jets,1,10:03,,,CRD 35,7-0,,0,-0.61,-0.61,0,,65,
2016-09-11,Cardinals,Patriots,1,11:59,4,6,CRD 44,0-0,,-0.46,-0.67,-0.21,38,8,0,
2016-09-25,Cardinals,Bills,1,12:37,1,10,BUF 38,0-0,,3.05,2.51,-0.54,0,,0,
2016-09-25,Cardinals,Bills,1,11:50,3,8,BUF 36,0-0,,2.08,0.88,-1.20,0,,0,
2016-09-25,Cardinals,Bills,1,11:43,4,8,BUF 36,0-0,,0.88,0.37,-0.51,25,,0,
2016-10-23,Cardinals,Seahawks,1,13:46,1,10,CRD 42,0-0,,1.73,1.19,-0.54,0,,0,
2016-10-17,Cardinals,Jets,1,3:37,4,9,NYJ 46,7-0,,0.2,0.35,.15,34,,0,
2016-11-20,Cardinals,Vikings,1,9:46,2,7,CRD 28,0-7,,0.47,-0.23,-0.70,0,,0,
2016-11-20,Cardinals,Vikings,1,4:07,,,MIN 15,7-7,,0,0,.00,0,,0,
2016-11-20,Cardinals,Vikings,1,4:07,,,CRD 35,7-7,,0,-0.61,-0.61,0,,65,
2016-11-20,Cardinals,Vikings,1,13:36,3,4,CRD 31,0-0,,0.17,-1.31,-1.48,0,,0,
2016-11-20,Cardinals,Vikings,1,13:33,4,4,CRD 31,0-0,,-1.31,-2.65,-1.34,36,23,0,
2016-11-27,Cardinals,Falcons,1,9:39,,,CRD 35,7-0,,0,-0.81,-0.81,0,,60,23
2016-11-27,Cardinals,Falcons,1,9:39,,,ATL 15,7-0,,0,0,.00,0,,0,
2016-12-04,Cardinals,Redskins,1,6:43,,,WAS 15,7-0,,0,0,.00,0,,0,
2016-12-04,Cardinals,Redskins,1,6:43,,,CRD 35,7-0,,0,-0.54,-0.54,0,,67,26
2016-12-04,Cardinals,Redskins,1,3:44,2,7,CRD 44,7-0,,1.53,0.83,-0.70,0,,0,
2016-12-04,Cardinals,Redskins,1,3:40,3,7,CRD 44,7-0,,0.83,-0.46,-1.29,0,,0,
2016-12-04,Cardinals,Redskins,1,3:35,4,7,CRD 44,7-0,,-0.46,-0.61,-0.15,41,10,0,
2016-12-04,Cardinals,Redskins,1,11:18,1,10,WAS 39,0-0,,2.98,2.44,-0.54,0,,0,
2016-12-04,Cardinals,Redskins,1,8:16,2,12,WAS 15,0-0,,3.76,3.03,-0.73,0,,0,
2016-12-11,Cardinals,Dolphins,1,11:47,3,6,CRD 49,0-0,,1.22,-2.13,-3.35,0,,0,
2016-12-11,Cardinals,Dolphins,1,8:00,,,MIA 15,6-7,,0,-1,-1.00,0,,0,
2016-12-11,Cardinals,Dolphins,1,8:00,,,CRD 35,6-7,,0,-0.61,-0.61,0,,65,
2016-11-27,Cardinals,Falcons,1,2:58,1,10,CRD 39,7-7,,1.53,0.99,-0.54,0,,0,
2016-12-11,Cardinals,Dolphins,1,1:27,3,4,CRD 16,6-7,,-0.72,-4.91,-4.19,0,,0,
2016-12-18,Cardinals,Saints,1,14:54,1,10,CRD 22,0-0,,0.41,-0.13,-0.54,0,,0,
2016-12-18,Cardinals,Saints,1,14:26,2,5,CRD 27,0-0,,0.54,-0.16,-0.70,0,,0,
2016-12-18,Cardinals,Saints,1,12:27,,,NOR 15,7-0,,0,0,.00,0,,0,
2016-12-18,Cardinals,Saints,1,12:27,,,CRD 35,7-0,,0,-0.61,-0.61,0,,65,
2016-12-24,Cardinals,Seahawks,1,12:13,4,26,CRD 14,0-0,,-2.47,-1.4,1.07,53,4,0,
2016-12-24,Cardinals,Seahawks,1,5:16,4,16,CRD 10,7-0,,-2.49,-1.2,1.29,59,3,0,
2016-12-24,Cardinals,Seahawks,1,5:23,3,16,CRD 10,7-0,,-2.12,-2.49,-0.37,0,,0,
2016-12-24,Cardinals,Seahawks,1,5:27,2,16,CRD 10,7-0,,-1.22,-2.12,-0.90,0,,0,
2016-12-24,Cardinals,Seahawks,1,7:52,,,CRD 35,7-0,,0,-0.48,-0.48,0,,70,28
2016-12-24,Cardinals,Seahawks,1,7:52,,,SEA 15,7-0,,0,0,.00,0,,0,
2016-12-24,Cardinals,Seahawks,1,0:31,1,10,CRD 35,7-0,,1.27,0.72,-0.55,0,,0,
2017-01-01,Cardinals,Rams,1,10:49,2,9,RAM 14,0-0,,4.11,3.24,-0.87,0,,0,
2017-01-01,Cardinals,Rams,1,10:39,4,9,RAM 14,3-0,,2.51,3,.49,0,,0,
2017-01-01,Cardinals,Rams,1,10:34,,,CRD 35,3-0,,0,-0.61,-0.61,0,,65,
2017-01-01,Cardinals,Rams,1,8:17,2,8,CRD 29,3-0,,0.47,-0.23,-0.70,0,,0,
2017-01-01,Cardinals,Rams,1,8:11,3,8,CRD 29,3-0,,-0.23,-1.44,-1.21,0,,0,
2017-01-01,Cardinals,Rams,1,4:10,3,6,CRD 38,3-0,,0.5,-0.85,-1.35,0,,0,
2017-01-01,Cardinals,Rams,1,3:36,4,6,CRD 38,3-0,,-0.85,-0.67,.18,54,18,0,
2017-01-01,Cardinals,Rams,1,0:33,1,10,CRD 30,3-0,,0.94,0.39,-0.55,0,,0,
